,Bike,length of longest straight,Right_Corners,Left_Corners,Year,track_width,MotoGP_avg_speed,GP_distance,corners,Rider_Name,points_mean,Track_Condition,Track_Temp,Humidity,Track,Finish_Time_ms,Category
6439,honda,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,37.0,46.0,cat - circuit de barcelona-catalunya,2460019.0,Moto3
6440,honda,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,dry,32.0,45.0,ger - sachsenring,2376913.0,Moto3
6441,honda,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,dry,20.0,72.0,ara - motorland aragón,2396135.0,Moto3
6442,honda,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,22.0,34.0,qat - losail international circuit,2286090.0,Moto3
6443,honda,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,efren vazquez,8.945205479452055,dry,25.0,87.0,ame - circuit of the americas,2466831.0,Moto3
6444,honda,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,efren vazquez,8.945205479452055,dry,21.0,64.0,arg - termas de río hondo,2320104.0,Moto3
6445,honda,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,efren vazquez,8.945205479452055,dry,29.0,39.0,spa - circuito de jerez,2488728.0,Moto3
6446,honda,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,efren vazquez,8.945205479452055,dry,34.0,42.0,fra - le mans,2491522.0,Moto3
6447,honda,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,34.0,63.0,cat - circuit de barcelona-catalunya,2475168.0,Moto3
6448,honda,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,efren vazquez,8.945205479452055,dry,25.0,70.0,ned - tt circuit assen,2304135.0,Moto3
6449,honda,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,dry,31.0,45.0,ger - sachsenring,2393158.0,Moto3
6450,honda,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,dry,23.0,68.0,cze - automotodrom brno,2460308.0,Moto3
6451,honda,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,30.0,53.0,rsm - misano world circuit marco simoncelli,2400737.0,Moto3
6452,honda,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,wet,20.0,100.0,ara - motorland aragón,2514270.0,Moto3
6453,honda,762.0,8.0,6.0,2014,15.0,162.2,115.2,14.0,efren vazquez,8.945205479452055,dry,28.0,55.0,jpn - twin ring motegi,2367187.0,Moto3
6454,honda,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,efren vazquez,8.945205479452055,dry,49.0,56.0,mal - sepang international circuit,2441002.0,Moto3
6455,honda,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,18.0,61.0,val - circuit ricardo tormo,2413491.0,Moto3
6456,mahindra,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,25.0,60.0,qat - losail international circuit,2335854.0,Moto3
6457,mahindra,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,34.0,47.0,cat - circuit de barcelona-catalunya,2481574.0,Moto3
6458,mahindra,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,efren vazquez,8.945205479452055,dry,18.0,62.0,ned - tt circuit assen,2335447.0,Moto3
6459,mahindra,700.0,3.0,10.0,2013,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,dry,31.0,64.0,ger - sachsenring,2380191.0,Moto3
6460,mahindra,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,dry,22.0,70.0,cze - automotodrom brno,2480549.0,Moto3
6461,mahindra,530.0,10.0,6.0,2013,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,31.0,51.0,rsm - misano world circuit marco simoncelli,2418150.0,Moto3
6462,mahindra,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,dry,20.0,60.0,ara - motorland aragón,2433191.0,Moto3
6463,mahindra,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,22.0,42.0,val - circuit ricardo tormo,2426171.0,Moto3
6464,honda,1068.0,10.0,6.0,2012,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,28.0,55.0,qat - losail international circuit,2361214.0,Moto3
6465,ftr honda,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,efren vazquez,8.945205479452055,dry,32.0,61.0,ned - tt circuit assen,2333469.0,Moto3
6466,ftr honda,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,wet,32.0,61.0,ger - sachsenring,2748987.0,Moto3
6467,ftr honda,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,wet,21.0,97.0,cze - automotodrom brno,2682648.0,Moto3
6468,ftr honda,530.0,10.0,6.0,2012,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,16.0,70.0,rsm - misano world circuit marco simoncelli,2423415.0,Moto3
6469,ftr honda,968.0,7.0,10.0,2012,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,dry,16.0,67.0,ara - motorland aragón,2457551.0,Moto3
6470,ftr honda,762.0,8.0,6.0,2012,15.0,162.2,115.2,14.0,efren vazquez,8.945205479452055,dry,25.0,42.0,jpn - twin ring motegi,2418721.0,Moto3
6471,ftr honda,920.0,10.0,5.0,2012,16.0,164.0,110.9,15.0,efren vazquez,8.945205479452055,dry,48.0,60.0,mal - sepang international circuit,2479542.0,Moto3
6472,derbi,1068.0,10.0,6.0,2011,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,25.0,11.0,qat - losail international circuit,2318201.0,125cc
6473,derbi,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,efren vazquez,8.945205479452055,wet,20.0,90.0,spa - circuito de jerez,2750932.0,125cc
6474,derbi,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,efren vazquez,8.945205479452055,dry,22.0,51.0,fra - le mans,2527341.0,125cc
6475,derbi,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,25.0,68.0,cat - circuit de barcelona-catalunya,2565589.0,125cc
6476,derbi,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,31.0,54.0,rsm - misano world circuit marco simoncelli,2407096.0,125cc
6477,derbi,968.0,7.0,10.0,2011,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,dry,23.0,59.0,ara - motorland aragón,2454198.0,125cc
6478,derbi,920.0,10.0,5.0,2011,16.0,164.0,110.9,15.0,efren vazquez,8.945205479452055,dry,55.0,49.0,mal - sepang international circuit,2489086.0,125cc
6479,derbi,876.0,5.0,9.0,2011,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,16.0,47.0,val - circuit ricardo tormo,2518698.0,125cc
6480,derbi,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,27.0,18.0,qat - losail international circuit,2308039.0,125cc
6481,derbi,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,efren vazquez,8.945205479452055,dry,39.0,37.0,fra - le mans,2517016.0,125cc
6482,derbi,1047.0,8.0,6.0,2010,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,44.0,21.0,cat - circuit de barcelona-catalunya,2491748.0,125cc
6483,derbi,700.0,3.0,10.0,2010,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,wet,22.0,72.0,ger - sachsenring,2541576.0,125cc
6484,derbi,530.0,10.0,6.0,2010,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,34.0,35.0,rsm - misano world circuit marco simoncelli,2401745.0,125cc
6485,derbi,968.0,7.0,10.0,2010,15.0,167.0,116.8,17.0,efren vazquez,8.945205479452055,dry,27.0,37.0,ara - motorland aragón,2310247.0,125cc
6486,derbi,920.0,10.0,5.0,2010,16.0,164.0,110.9,15.0,efren vazquez,8.945205479452055,dry,44.0,44.0,mal - sepang international circuit,2435815.0,125cc
6487,derbi,876.0,5.0,9.0,2010,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,21.0,47.0,val - circuit ricardo tormo,2453282.0,125cc
6488,derbi,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,efren vazquez,8.945205479452055,dry,28.0,57.0,jpn - twin ring motegi,2656626.0,125cc
6489,derbi,607.0,8.0,6.0,2009,11.0,161.2,110.6,14.0,efren vazquez,8.945205479452055,dry,34.0,36.0,spa - circuito de jerez,2524314.0,125cc
6490,derbi,674.0,9.0,5.0,2009,13.0,161.8,113.0,14.0,efren vazquez,8.945205479452055,wet,12.0,83.0,fra - le mans,2908185.0,125cc
6491,derbi,487.0,12.0,6.0,2009,14.0,173.1,118.1,18.0,efren vazquez,8.945205479452055,dry,24.0,65.0,ned - tt circuit assen,2375983.0,125cc
6492,derbi,700.0,3.0,10.0,2009,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,dry,26.0,57.0,ger - sachsenring,2487764.0,125cc
6493,derbi,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,dry,35.0,44.0,cze - automotodrom brno,2491890.0,125cc
6494,derbi,530.0,10.0,6.0,2009,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,38.0,3635.0,rsm - misano world circuit marco simoncelli,2451064.0,125cc
6495,derbi,876.0,5.0,9.0,2009,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,21.0,36.0,val - circuit ricardo tormo,2496055.0,125cc
6496,aprilia,1068.0,10.0,6.0,2008,12.0,166.6,118.4,16.0,efren vazquez,8.945205479452055,dry,28.0,59.0,qat - losail international circuit,2298498.0,125cc
6497,aprilia,1047.0,8.0,6.0,2008,12.0,164.4,111.0,14.0,efren vazquez,8.945205479452055,dry,33.0,34.0,cat - circuit de barcelona-catalunya,2494060.0,125cc
6498,aprilia,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,efren vazquez,8.945205479452055,dry,19.0,57.0,ger - sachsenring,2438264.0,125cc
6499,aprilia,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,dry,31.0,43.0,cze - automotodrom brno,2524342.0,125cc
6500,aprilia,530.0,10.0,6.0,2008,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,34.0,41.0,rsm - misano world circuit marco simoncelli,2438534.0,125cc
6501,aprilia,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,efren vazquez,8.945205479452055,dry,20.0,57.0,jpn - twin ring motegi,2448857.0,125cc
6502,aprilia,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,26.0,46.0,val - circuit ricardo tormo,2494181.0,125cc
6503,aprilia,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,efren vazquez,8.945205479452055,dry,29.0,45.0,ned - tt circuit assen,2523610.0,250cc
6504,aprilia,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,efren vazquez,8.945205479452055,dry,32.0,43.0,cze - automotodrom brno,2539597.0,250cc
6505,aprilia,530.0,10.0,6.0,2007,14.0,162.6,114.1,16.0,efren vazquez,8.945205479452055,dry,38.0,52.0,rsm - misano world circuit marco simoncelli,2644486.0,250cc
6506,aprilia,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,efren vazquez,8.945205479452055,dry,20.0,48.0,val - circuit ricardo tormo,2687969.0,250cc
6507,honda,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,hiroki ono,3.176470588235294,dry,29.0,61.0,qat - losail international circuit,2309528.0,Moto3
6508,honda,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,hiroki ono,3.176470588235294,wet,27.0,97.0,arg - termas de río hondo,2526188.0,Moto3
6509,honda,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,hiroki ono,3.176470588235294,dry,28.0,68.0,ame - circuit of the americas,2554309.0,Moto3
6510,honda,636.0,8.0,6.0,2016,15.0,165.5,113.5,14.0,hiroki ono,3.176470588235294,wet,17.0,100.0,cze - automotodrom brno,2824084.0,Moto3
6511,honda,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,hiroki ono,3.176470588235294,dry,29.0,64.0,rsm - misano world circuit marco simoncelli,2383815.0,Moto3
6512,honda,968.0,7.0,10.0,2016,15.0,167.0,116.8,17.0,hiroki ono,3.176470588235294,dry,27.0,67.0,ara - motorland aragón,2419166.0,Moto3
6513,honda,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,hiroki ono,3.176470588235294,dry,22.0,43.0,val - circuit ricardo tormo,2432514.0,Moto3
6514,honda,1076.0,9.0,5.0,2015,16.0,172.7,120.2,14.0,hiroki ono,3.176470588235294,dry,30.0,85.0,arg - termas de río hondo,2318122.0,Moto3
6515,honda,674.0,9.0,5.0,2015,13.0,161.8,113.0,14.0,hiroki ono,3.176470588235294,dry,24.0,46.0,fra - le mans,2506076.0,Moto3
6516,honda,487.0,12.0,6.0,2015,14.0,173.1,118.1,18.0,hiroki ono,3.176470588235294,dry,25.0,81.0,ned - tt circuit assen,2296631.0,Moto3
6517,honda,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,hiroki ono,3.176470588235294,dry,27.0,49.0,rsm - misano world circuit marco simoncelli,2409397.0,Moto3
6518,honda,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,hiroki ono,3.176470588235294,dry,20.0,72.0,ara - motorland aragón,2410118.0,Moto3
6519,honda,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,hiroki ono,3.176470588235294,dry,22.0,75.0,val - circuit ricardo tormo,2419419.0,Moto3
6520,honda,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,hiroki ono,3.176470588235294,wet,20.0,100.0,ara - motorland aragón,2491793.0,Moto3
6521,ktm,607.0,8.0,6.0,2011,11.0,161.2,110.6,14.0,hiroki ono,3.176470588235294,wet,20.0,90.0,spa - circuito de jerez,2750810.0,125cc
6522,ktm,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,hiroki ono,3.176470588235294,dry,22.0,51.0,fra - le mans,2577914.0,125cc
6523,honda,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,hiroki ono,3.176470588235294,dry,20.0,57.0,jpn - twin ring motegi,2472111.0,125cc
6524,peugeot,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,29.0,61.0,qat - losail international circuit,2324110.0,Moto3
6525,peugeot,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,alexis masbou,5.0,wet,27.0,97.0,arg - termas de río hondo,2567834.0,Moto3
6526,peugeot,1200.0,9.0,11.0,2016,15.0,158.4,110.3,20.0,alexis masbou,5.0,dry,28.0,68.0,ame - circuit of the americas,2514091.0,Moto3
6527,peugeot,674.0,9.0,5.0,2016,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,21.0,44.0,fra - le mans,2529823.0,Moto3
6528,peugeot,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,alexis masbou,5.0,wet,18.0,100.0,ger - sachsenring,2898550.0,Moto3
6529,honda,1068.0,10.0,6.0,2015,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,34.0,71.0,qat - losail international circuit,2305424.0,Moto3
6530,honda,1200.0,9.0,11.0,2015,15.0,158.4,110.3,20.0,alexis masbou,5.0,dry,22.0,90.0,ame - circuit of the americas,2539314.0,Moto3
6531,honda,607.0,8.0,6.0,2015,11.0,161.2,110.6,14.0,alexis masbou,5.0,dry,25.0,53.0,spa - circuito de jerez,2504255.0,Moto3
6532,honda,1047.0,8.0,6.0,2015,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,37.0,46.0,cat - circuit de barcelona-catalunya,2485833.0,Moto3
6533,honda,700.0,3.0,10.0,2015,12.0,160.6,110.1,13.0,alexis masbou,5.0,dry,32.0,45.0,ger - sachsenring,2379625.0,Moto3
6534,honda,530.0,10.0,6.0,2015,14.0,162.6,114.1,16.0,alexis masbou,5.0,dry,27.0,49.0,rsm - misano world circuit marco simoncelli,2395327.0,Moto3
6535,honda,968.0,7.0,10.0,2015,15.0,167.0,116.8,17.0,alexis masbou,5.0,dry,20.0,72.0,ara - motorland aragón,2410089.0,Moto3
6536,honda,920.0,10.0,5.0,2015,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,43.0,50.0,mal - sepang international circuit,2440267.0,Moto3
6537,honda,876.0,5.0,9.0,2015,12.0,139.8,108.1,14.0,alexis masbou,5.0,dry,22.0,75.0,val - circuit ricardo tormo,2431323.0,Moto3
6538,honda,1068.0,10.0,6.0,2014,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,22.0,34.0,qat - losail international circuit,2287919.0,Moto3
6539,honda,1200.0,9.0,11.0,2014,15.0,158.4,110.3,20.0,alexis masbou,5.0,dry,25.0,87.0,ame - circuit of the americas,2486766.0,Moto3
6540,honda,1076.0,9.0,5.0,2014,16.0,172.7,120.2,14.0,alexis masbou,5.0,dry,21.0,64.0,arg - termas de río hondo,2333272.0,Moto3
6541,honda,607.0,8.0,6.0,2014,11.0,161.2,110.6,14.0,alexis masbou,5.0,dry,29.0,39.0,spa - circuito de jerez,2501423.0,Moto3
6542,honda,674.0,9.0,5.0,2014,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,34.0,42.0,fra - le mans,2492157.0,Moto3
6543,honda,1047.0,8.0,6.0,2014,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,34.0,63.0,cat - circuit de barcelona-catalunya,2490638.0,Moto3
6544,honda,487.0,12.0,6.0,2014,14.0,173.1,118.1,18.0,alexis masbou,5.0,dry,25.0,70.0,ned - tt circuit assen,2303998.0,Moto3
6545,honda,700.0,3.0,10.0,2014,12.0,160.6,110.1,13.0,alexis masbou,5.0,dry,31.0,45.0,ger - sachsenring,2368046.0,Moto3
6546,honda,636.0,8.0,6.0,2014,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,23.0,68.0,cze - automotodrom brno,2459759.0,Moto3
6547,honda,530.0,10.0,6.0,2014,14.0,162.6,114.1,16.0,alexis masbou,5.0,dry,30.0,53.0,rsm - misano world circuit marco simoncelli,2400100.0,Moto3
6548,honda,968.0,7.0,10.0,2014,15.0,167.0,116.8,17.0,alexis masbou,5.0,wet,20.0,100.0,ara - motorland aragón,2491253.0,Moto3
6549,honda,920.0,10.0,5.0,2014,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,49.0,56.0,mal - sepang international circuit,2442075.0,Moto3
6550,honda,876.0,5.0,9.0,2014,12.0,139.8,108.1,14.0,alexis masbou,5.0,dry,18.0,61.0,val - circuit ricardo tormo,2416763.0,Moto3
6551,ftr honda,1068.0,10.0,6.0,2013,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,25.0,60.0,qat - losail international circuit,2346274.0,Moto3
6552,ftr honda,674.0,9.0,5.0,2013,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,11.0,89.0,fra - le mans,2570959.0,Moto3
6553,ftr honda,1047.0,8.0,6.0,2013,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,34.0,47.0,cat - circuit de barcelona-catalunya,2496505.0,Moto3
6554,ftr honda,487.0,12.0,6.0,2013,14.0,173.1,118.1,18.0,alexis masbou,5.0,dry,18.0,62.0,ned - tt circuit assen,2334883.0,Moto3
6555,ftr honda,636.0,8.0,6.0,2013,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,22.0,70.0,cze - automotodrom brno,2463557.0,Moto3
6556,ftr honda,968.0,7.0,10.0,2013,15.0,167.0,116.8,17.0,alexis masbou,5.0,dry,20.0,60.0,ara - motorland aragón,2433815.0,Moto3
6557,ftr honda,920.0,10.0,5.0,2013,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,40.0,68.0,mal - sepang international circuit,2447457.0,Moto3
6558,ftr honda,876.0,5.0,9.0,2013,12.0,139.8,108.1,14.0,alexis masbou,5.0,dry,22.0,42.0,val - circuit ricardo tormo,2441050.0,Moto3
6559,honda,607.0,8.0,6.0,2012,11.0,161.2,110.6,14.0,alexis masbou,5.0,dry,14.0,72.0,spa - circuito de jerez,2679921.0,Moto3
6560,honda,1047.0,8.0,6.0,2012,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,33.0,47.0,cat - circuit de barcelona-catalunya,2519040.0,Moto3
6561,honda,487.0,12.0,6.0,2012,14.0,173.1,118.1,18.0,alexis masbou,5.0,dry,32.0,61.0,ned - tt circuit assen,2333249.0,Moto3
6562,honda,700.0,3.0,10.0,2012,12.0,160.6,110.1,13.0,alexis masbou,5.0,wet,32.0,61.0,ger - sachsenring,2737503.0,Moto3
6563,honda,636.0,8.0,6.0,2012,15.0,165.5,113.5,14.0,alexis masbou,5.0,wet,21.0,97.0,cze - automotodrom brno,2616038.0,Moto3
6564,aprilia,674.0,9.0,5.0,2011,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,22.0,51.0,fra - le mans,2577448.0,125cc
6565,ktm,1047.0,8.0,6.0,2011,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,25.0,68.0,cat - circuit de barcelona-catalunya,2621445.0,125cc
6566,ktm,530.0,10.0,6.0,2011,14.0,162.6,114.1,16.0,alexis masbou,5.0,dry,31.0,54.0,rsm - misano world circuit marco simoncelli,2467120.0,125cc
6567,ktm,920.0,10.0,5.0,2011,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,55.0,49.0,mal - sepang international circuit,2502171.0,125cc
6568,aprilia,1068.0,10.0,6.0,2010,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,27.0,18.0,qat - losail international circuit,2321561.0,125cc
6569,aprilia,607.0,8.0,6.0,2010,11.0,161.2,110.6,14.0,alexis masbou,5.0,dry,40.0,39.0,spa - circuito de jerez,2525109.0,125cc
6570,aprilia,674.0,9.0,5.0,2010,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,39.0,37.0,fra - le mans,2558783.0,125cc
6571,aprilia,700.0,3.0,10.0,2010,12.0,160.6,110.1,13.0,alexis masbou,5.0,wet,22.0,72.0,ger - sachsenring,2569953.0,125cc
6572,loncin,762.0,8.0,6.0,2009,15.0,162.2,115.2,14.0,alexis masbou,5.0,dry,28.0,57.0,jpn - twin ring motegi,2647129.0,125cc
6573,loncin,636.0,8.0,6.0,2009,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,35.0,44.0,cze - automotodrom brno,2552385.0,125cc
6574,loncin,607.0,8.0,6.0,2008,11.0,161.2,110.6,14.0,alexis masbou,5.0,dry,20.0,55.0,spa - circuito de jerez,2570832.0,125cc
6575,loncin,700.0,3.0,10.0,2008,12.0,160.6,110.1,13.0,alexis masbou,5.0,dry,19.0,57.0,ger - sachsenring,2477912.0,125cc
6576,loncin,636.0,8.0,6.0,2008,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,31.0,43.0,cze - automotodrom brno,2556194.0,125cc
6577,loncin,762.0,8.0,6.0,2008,15.0,162.2,115.2,14.0,alexis masbou,5.0,dry,20.0,57.0,jpn - twin ring motegi,2449127.0,125cc
6578,loncin,876.0,5.0,9.0,2008,12.0,139.8,108.1,14.0,alexis masbou,5.0,dry,26.0,46.0,val - circuit ricardo tormo,2496055.0,125cc
6579,honda,1068.0,10.0,6.0,2007,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,45.0,14.0,qat - losail international circuit,2325698.0,125cc
6580,honda,674.0,9.0,5.0,2007,13.0,161.8,113.0,14.0,alexis masbou,5.0,dry,20.0,23.0,fra - le mans,2534322.0,125cc
6581,honda,1047.0,8.0,6.0,2007,12.0,164.4,111.0,14.0,alexis masbou,5.0,dry,36.0,14.0,cat - circuit de barcelona-catalunya,2494976.0,125cc
6582,honda,487.0,12.0,6.0,2007,14.0,173.1,118.1,18.0,alexis masbou,5.0,dry,22.0,71.0,ned - tt circuit assen,2375316.0,125cc
6583,honda,700.0,3.0,10.0,2007,12.0,160.6,110.1,13.0,alexis masbou,5.0,dry,41.0,32.0,ger - sachsenring,2424541.0,125cc
6584,honda,636.0,8.0,6.0,2007,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,33.0,45.0,cze - automotodrom brno,2491671.0,125cc
6585,honda,530.0,10.0,6.0,2007,14.0,162.6,114.1,16.0,alexis masbou,5.0,dry,32.0,54.0,rsm - misano world circuit marco simoncelli,2438440.0,125cc
6586,honda,762.0,8.0,6.0,2007,15.0,162.2,115.2,14.0,alexis masbou,5.0,wet,22.0,96.0,jpn - twin ring motegi,2915869.0,125cc
6587,honda,920.0,10.0,5.0,2007,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,36.0,54.0,mal - sepang international circuit,2595639.0,125cc
6588,honda,876.0,5.0,9.0,2007,12.0,139.8,108.1,14.0,alexis masbou,5.0,dry,19.0,48.0,val - circuit ricardo tormo,2453776.0,125cc
6589,malaguti,700.0,3.0,10.0,2006,12.0,160.6,110.1,13.0,alexis masbou,5.0,dry,33.0,16.0,ger - sachsenring,2448789.0,125cc
6590,malaguti,636.0,8.0,6.0,2006,15.0,165.5,113.5,14.0,alexis masbou,5.0,dry,26.0,26.0,cze - automotodrom brno,2532105.0,125cc
6591,honda,487.0,12.0,6.0,2005,14.0,173.1,118.1,18.0,alexis masbou,5.0,dry,31.0,38.0,ned - tt circuit assen,2290890.0,125cc
6592,honda,920.0,10.0,5.0,2005,16.0,164.0,110.9,15.0,alexis masbou,5.0,dry,35.0,30.0,mal - sepang international circuit,2606413.0,125cc
6593,honda,1068.0,10.0,6.0,2005,12.0,166.6,118.4,16.0,alexis masbou,5.0,dry,46.0,11.0,qat - losail international circuit,2412259.0,125cc
6594,mahindra,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,stefano valtulini,0.0,dry,29.0,61.0,qat - losail international circuit,2326745.0,Moto3
6595,mahindra,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,stefano valtulini,0.0,wet,27.0,97.0,arg - termas de río hondo,2594503.0,Moto3
6596,mahindra,674.0,9.0,5.0,2016,13.0,161.8,113.0,14.0,stefano valtulini,0.0,dry,21.0,44.0,fra - le mans,2545591.0,Moto3
6597,mahindra,487.0,12.0,6.0,2016,14.0,173.1,118.1,18.0,stefano valtulini,0.0,dry,28.0,67.0,ned - tt circuit assen,2333097.0,Moto3
6598,mahindra,700.0,3.0,10.0,2016,12.0,160.6,110.1,13.0,stefano valtulini,0.0,wet,18.0,100.0,ger - sachsenring,2903197.0,Moto3
6599,mahindra,530.0,10.0,6.0,2016,14.0,162.6,114.1,16.0,stefano valtulini,0.0,dry,29.0,64.0,rsm - misano world circuit marco simoncelli,2434042.0,Moto3
6600,mahindra,876.0,5.0,9.0,2016,12.0,139.8,108.1,14.0,stefano valtulini,0.0,dry,22.0,43.0,val - circuit ricardo tormo,2486186.0,Moto3
6601,mahindra,1068.0,10.0,6.0,2016,12.0,166.6,118.4,16.0,karel hanika,2.7142857142857144,dry,29.0,61.0,qat - losail international circuit,2351266.0,Moto3
6602,mahindra,1076.0,9.0,5.0,2016,16.0,172.7,120.2,14.0,karel hanika,2.7142857142857144,wet,27.0,97.0,arg - termas de río hondo,2580567.0,Moto3
